month,state,district,demo_age_5_17,demo_age_17_
2025-11-01,Mizoram,Saiha,21,211
2025-11-01,Mizoram,Saitual,3,19
2025-11-01,Mizoram,Serchhip,45,189
2025-11-01,Nagaland,Chumukedima,75,398
2025-11-01,Nagaland,Dimapur,145,1565
2025-11-01,Nagaland,Kiphire,31,226
2025-11-01,Nagaland,Kohima,40,428
2025-11-01,Nagaland,Longleng,18,170
2025-11-01,Nagaland,Meluri,6,32
2025-11-01,Nagaland,Mokokchung,32,483
2025-11-01,Nagaland,Mon,113,597
2025-11-01,Nagaland,Niuland,6,58
2025-11-01,Nagaland,Noklak,15,134
2025-11-01,Nagaland,Peren,39,212
2025-11-01,Nagaland,Phek,17,205
2025-11-01,Nagaland,Shamator,4,75
2025-11-01,Nagaland,Tseminyu,1,31
2025-11-01,Nagaland,Tuensang,129,714
2025-11-01,Nagaland,Wokha,12,219
2025-11-01,Nagaland,Zunheboto,49,446
2025-11-01,ODISHA,NUAPADA,3,17
2025-11-01,Odisha,ANGUL,0,2
2025-11-01,Odisha,ANUGUL,0,34
2025-11-01,Odisha,Angul,649,3721
2025-11-01,Odisha,Anugal,0,3
2025-11-01,Odisha,Anugul,9,373
2025-11-01,Odisha,Balangir,936,4428
2025-11-01,Odisha,Baleshwar,205,2139
2025-11-01,Odisha,Baleswar,1605,5153
2025-11-01,Odisha,Bargarh,1041,5275
2025-11-01,Odisha,Baudh,11,238
2025-11-01,Odisha,Bhadrak,1508,5595
2025-11-01,Odisha,Boudh,285,1368
2025-11-01,Odisha,Cuttack,959,5779
2025-11-01,Odisha,Debagarh,198,1053
2025-11-01,Odisha,Dhenkanal,748,3879
2025-11-01,Odisha,Gajapati,690,2802
2025-11-01,Odisha,Ganjam,2461,13506
2025-11-01,Odisha,JAJPUR,406,2181
2025-11-01,Odisha,Jagatsinghapur,497,1636
2025-11-01,Odisha,Jagatsinghpur,55,1136
2025-11-01,Odisha,Jajapur,835,3778
2025-11-01,Odisha,Jajpur,0,58
2025-11-01,Odisha,Jharsuguda,395,2383
2025-11-01,Odisha,Kalahandi,1217,6888
2025-11-01,Odisha,Kandhamal,746,3608
2025-11-01,Odisha,Kendrapara,1004,5216
2025-11-01,Odisha,Kendujhar,1214,6440
2025-11-01,Odisha,Khorda,1045,4984
2025-11-01,Odisha,Khordha,32,1229
2025-11-01,Odisha,Koraput,916,5232
2025-11-01,Odisha,Malkangiri,592,2591
2025-11-01,Odisha,Mayurbhanj,1976,10135
2025-11-01,Odisha,NUAPADA,2,84
2025-11-01,Odisha,Nabarangapur,679,4536
2025-11-01,Odisha,Nayagarh,635,2829
2025-11-01,Odisha,Nuapada,511,2115
2025-11-01,Odisha,Puri,788,4656
2025-11-01,Odisha,Rayagada,853,4579
2025-11-01,Odisha,Sambalpur,731,4503
2025-11-01,Odisha,Sonapur,500,1480
2025-11-01,Odisha,Subarnapur,36,537
2025-11-01,Odisha,Sundargarh,62,1464
2025-11-01,Odisha,Sundergarh,845,4819
2025-11-01,Odisha,jajpur,6,30
2025-11-01,Orissa,Angul,0,2
2025-11-01,Orissa,Anugul,4,25
2025-11-01,Orissa,Balangir,43,1014
2025-11-01,Orissa,Baleshwar,76,425
2025-11-01,Orissa,Baleswar,0,2
2025-11-01,Orissa,Bargarh,6,160
2025-11-01,Orissa,Baudh,0,1
2025-11-01,Orissa,Bhadrak,65,607
2025-11-01,Orissa,Cuttack,22,438
2025-11-01,Orissa,Debagarh,0,4
2025-11-01,Orissa,Dhenkanal,15,181
2025-11-01,Orissa,Gajapati,0,14
2025-11-01,Orissa,Ganjam,88,1138
2025-11-01,Orissa,Jagatsinghapur,0,16
2025-11-01,Orissa,Jajapur,16,101
2025-11-01,Orissa,Jajapur  *,0,2
2025-11-01,Orissa,Jharsuguda,4,25
2025-11-01,Orissa,Kalahandi,0,6
2025-11-01,Orissa,Kandhamal,1,67
2025-11-01,Orissa,Kendrapara,6,47
2025-11-01,Orissa,Kendujhar,0,98
2025-11-01,Orissa,Khorda,0,2
2025-11-01,Orissa,Khordha,39,1019
2025-11-01,Orissa,Koraput,3,151
2025-11-01,Orissa,Malkangiri,7,63
2025-11-01,Orissa,Mayurbhanj,1,10
2025-11-01,Orissa,Nabarangapur,1,3
2025-11-01,Orissa,Nayagarh,10,154
2025-11-01,Orissa,Puri,33,414
2025-11-01,Orissa,Rayagada,1,195
2025-11-01,Orissa,Sambalpur,0,62
2025-11-01,Orissa,Sonapur,2,26
2025-11-01,Orissa,Subarnapur,4,7
2025-11-01,Orissa,Sundargarh,6,169
2025-11-01,Pondicherry,Karaikal,7,253
2025-11-01,Pondicherry,Pondicherry,174,1589
2025-11-01,Pondicherry,Yanam,0,54
2025-11-01,Puducherry,Karaikal,231,915
2025-11-01,Puducherry,Pondicherry,2,5
2025-11-01,Puducherry,Puducherry,545,3403
2025-11-01,Puducherry,Yanam,4,15
2025-11-01,Punjab,Amritsar,743,12724
2025-11-01,Punjab,Barnala,159,2319
2025-11-01,Punjab,Bathinda,290,5316
2025-11-01,Punjab,Faridkot,105,2290
2025-11-01,Punjab,Fatehgarh Sahib,106,2024
2025-11-01,Punjab,Fazilka,221,3411
2025-11-01,Punjab,Ferozepur,182,2954
2025-11-01,Punjab,Firozpur,33,1482
2025-11-01,Punjab,Gurdaspur,373,8094
2025-11-01,Punjab,Hoshiarpur,327,6062
2025-11-01,Punjab,Jalandhar,504,8880
2025-11-01,Punjab,Kapurthala,163,3166
2025-11-01,Punjab,Ludhiana,896,18116
2025-11-01,Punjab,Malerkotla,102,1647
2025-11-01,Punjab,Mansa,112,2767
2025-11-01,Punjab,Moga,142,3331
2025-11-01,Punjab,Muktsar,16,1000
2025-11-01,Punjab,Nawanshahr,8,817
2025-11-01,Punjab,Pathankot,173,2159
2025-11-01,Punjab,Patiala,395,7703
2025-11-01,Punjab,Rupnagar,170,2411
2025-11-01,Punjab,S.A.S Nagar(Mohali),13,602
2025-11-01,Punjab,SAS Nagar (Mohali),619,7568
2025-11-01,Punjab,Sangrur,243,5614
2025-11-01,Punjab,Shaheed Bhagat Singh Nagar,128,1389
2025-11-01,Punjab,Sri Muktsar Sahib,196,3066
2025-11-01,Punjab,Tarn Taran,179,4531
2025-11-01,Rajasthan,Ajmer,1492,12665
2025-11-01,Rajasthan,Alwar,2519,17003
2025-11-01,Rajasthan,Balotra,3,76
2025-11-01,Rajasthan,Banswara,1167,12602
2025-11-01,Rajasthan,Baran,766,6666
2025-11-01,Rajasthan,Barmer,1109,8568
2025-11-01,Rajasthan,Beawar,5,56
2025-11-01,Rajasthan,Bharatpur,1637,11721
2025-11-01,Rajasthan,Bhilwara,1271,11973
2025-11-01,Rajasthan,Bikaner,1013,7441
2025-11-01,Rajasthan,Bundi,628,4757
2025-11-01,Rajasthan,Chittaurgarh,21,649
2025-11-01,Rajasthan,Chittorgarh,851,7115
2025-11-01,Rajasthan,Churu,1126,8031
2025-11-01,Rajasthan,Dausa,1209,6077
2025-11-01,Rajasthan,Deeg,5,55
2025-11-01,Rajasthan,Deeg ,36,291
2025-11-01,Rajasthan,Dhaulpur,6,146
2025-11-01,Rajasthan,Dholpur,1116,6233
2025-11-01,Rajasthan,Didwana-Kuchaman,9,95
2025-11-01,Rajasthan,Dungarpur,887,8080
2025-11-01,Rajasthan,Ganganagar,707,7209
2025-11-01,Rajasthan,Hanumangarh,768,6423
2025-11-01,Rajasthan,Jaipur,4478,34024
2025-11-01,Rajasthan,Jaisalmer,255,2043
2025-11-01,Rajasthan,Jalor,579,6393
2025-11-01,Rajasthan,Jalore,17,316
2025-11-01,Rajasthan,Jhalawar,918,6752
2025-11-01,Rajasthan,Jhunjhunu,36,769
2025-11-01,Rajasthan,Jhunjhunun,998,7529
2025-11-01,Rajasthan,Jodhpur,1457,12874
2025-11-01,Rajasthan,Karauli,1201,7040
2025-11-01,Rajasthan,Khairthal-Tijara,5,120
2025-11-01,Rajasthan,Kota,1203,10521
2025-11-01,Rajasthan,Kotputli-Behror,4,72
2025-11-01,Rajasthan,Nagaur,1530,11142
2025-11-01,Rajasthan,Pali,876,7825
2025-11-01,Rajasthan,Phalodi,1,43
2025-11-01,Rajasthan,Pratapgarh,429,5958
2025-11-01,Rajasthan,Rajsamand,670,5649
2025-11-01,Rajasthan,Salumbar,3,67
2025-11-01,Rajasthan,Sawai Madhopur,804,6124
2025-11-01,Rajasthan,Sikar,1241,10146
2025-11-01,Rajasthan,Sirohi,550,5539
2025-11-01,Rajasthan,Tonk,766,6621
2025-11-01,Rajasthan,Udaipur,1939,16729
2025-11-01,Sikkim,East,77,1026
2025-11-01,Sikkim,East Sikkim,75,609
2025-11-01,Sikkim,Mangan,0,17
2025-11-01,Sikkim,Namchi,1,70
2025-11-01,Sikkim,North,19,158
2025-11-01,Sikkim,North Sikkim,19,127
2025-11-01,Sikkim,South,25,548
2025-11-01,Sikkim,South Sikkim,22,220
2025-11-01,Sikkim,West,43,478
2025-11-01,Sikkim,West Sikkim,26,297
2025-11-01,Tamil Nadu,Ariyalur,1414,3191
2025-11-01,Tamil Nadu,Chengalpattu,644,5123
2025-11-01,Tamil Nadu,Chennai,4765,30325
2025-11-01,Tamil Nadu,Coimbatore,3555,23471
2025-11-01,Tamil Nadu,Cuddalore,3350,14548
2025-11-01,Tamil Nadu,Dharmapuri,2024,7294
2025-11-01,Tamil Nadu,Dindigul,2452,10871
2025-11-01,Tamil Nadu,Erode,2399,13493
2025-11-01,Tamil Nadu,Kallakurichi,430,2109
2025-11-01,Tamil Nadu,Kancheepuram,4790,21260
2025-11-01,Tamil Nadu,Kanniyakumari,1576,6242
2025-11-01,Tamil Nadu,Kanyakumari,789,3066
2025-11-01,Tamil Nadu,Karur,1117,5235
2025-11-01,Tamil Nadu,Krishnagiri,2426,9408
2025-11-01,Tamil Nadu,Madurai,4509,19051
2025-11-01,Tamil Nadu,Mayiladuthurai,134,706
2025-11-01,Tamil Nadu,Nagapattinam,1164,8277
2025-11-01,Tamil Nadu,Namakkal,2936,8126
2025-11-01,Tamil Nadu,Perambalur,1115,2724
2025-11-01,Tamil Nadu,Pudukkottai,2120,9312
2025-11-01,Tamil Nadu,Ramanathapuram,1515,6681
2025-11-01,Tamil Nadu,Ranipet,51,339
2025-11-01,Tamil Nadu,Salem,4030,17911
2025-11-01,Tamil Nadu,Sivaganga,1668,6534
2025-11-01,Tamil Nadu,Tenkasi,475,1736
2025-11-01,Tamil Nadu,Thanjavur,3187,12906
2025-11-01,Tamil Nadu,The Nilgiris,737,3106
2025-11-01,Tamil Nadu,Theni,1461,6894
2025-11-01,Tamil Nadu,Thiruvallur,35,534
2025-11-01,Tamil Nadu,Thiruvarur,1504,7239
2025-11-01,Tamil Nadu,Thoothukkudi,1861,7981
2025-11-01,Tamil Nadu,Tiruchirappalli,3679,13173
2025-11-01,Tamil Nadu,Tirunelveli,3969,12283
2025-11-01,Tamil Nadu,Tirupathur,1,25
2025-11-01,Tamil Nadu,Tirupattur,299,1838
2025-11-01,Tamil Nadu,Tiruppur,3193,13312
2025-11-01,Tamil Nadu,Tiruvallur,4128,21465
2025-11-01,Tamil Nadu,Tiruvannamalai,2371,11101
2025-11-01,Tamil Nadu,Tiruvarur,0,2
2025-11-01,Tamil Nadu,Tuticorin,0,2
2025-11-01,Tamil Nadu,Vellore,3354,17018
2025-11-01,Tamil Nadu,Villupuram,3573,6825
2025-11-01,Tamil Nadu,Viluppuram,816,9950
2025-11-01,Tamil Nadu,Virudhunagar,2580,10138
2025-11-01,Telangana,Adilabad,1331,6819
2025-11-01,Telangana,Bhadradri Kothagudem,1404,5310
2025-11-01,Telangana,Hanumakonda,532,3510
2025-11-01,Telangana,Hyderabad,4887,23907
2025-11-01,Telangana,Jagitial,389,2764
2025-11-01,Telangana,Jangaon,18,163
2025-11-01,Telangana,Jangoan,425,2838
2025-11-01,Telangana,Jayashankar Bhupalpally,328,2367
2025-11-01,Telangana,Jogulamba Gadwal,919,4104
2025-11-01,Telangana,K.v. Rangareddy,6780,27688
2025-11-01,Telangana,Kamareddy,698,4224
2025-11-01,Telangana,Karimnagar,1962,12242
2025-11-01,Telangana,Khammam,2124,8407
2025-11-01,Telangana,Komaram Bheem,862,4903
2025-11-01,Telangana,Mahabubabad,717,4427
2025-11-01,Telangana,Mahabubnagar,5587,12242
2025-11-01,Telangana,Mancherial,925,5845
2025-11-01,Telangana,Medak,2137,9566
2025-11-01,Telangana,Medchal-malkajgiri,2799,11398
2025-11-01,Telangana,Medchal?malkajgiri,2,2
2025-11-01,Telangana,Medchal−malkajgiri,123,342
2025-11-01,Telangana,Mulugu,323,1904
2025-11-01,Telangana,Nagarkurnool,586,3370
2025-11-01,Telangana,Nalgonda,2755,13165
2025-11-01,Telangana,Narayanpet,527,2956
2025-11-01,Telangana,Nirmal,1186,7652
2025-11-01,Telangana,Nizamabad,2189,9714
2025-11-01,Telangana,Peddapalli,243,1895
2025-11-01,Telangana,Rajanna Sircilla,324,1889
2025-11-01,Telangana,Rangareddy,201,880
2025-11-01,Telangana,Sangareddy,1167,5154
2025-11-01,Telangana,Siddipet,895,6017
2025-11-01,Telangana,Suryapet,1282,9770
2025-11-01,Telangana,Vikarabad,1837,10477
2025-11-01,Telangana,Wanaparthy,1016,3933
2025-11-01,Telangana,Warangal,1423,4887
2025-11-01,Telangana,Warangal (urban),5,22
2025-11-01,Telangana,Warangal Rural,293,3709
2025-11-01,Telangana,Warangal Urban,257,1445
2025-11-01,Telangana,Yadadri.,684,4829
2025-11-01,Tripura,Dhalai,283,2513
2025-11-01,Tripura,Dhalai  *,6,83
2025-11-01,Tripura,Gomati,284,1417
2025-11-01,Tripura,Khowai,92,506
2025-11-01,Tripura,North Tripura,190,2463
2025-11-01,Tripura,Sepahijala,208,2429
2025-11-01,Tripura,South Tripura,552,4787
2025-11-01,Tripura,Unakoti,74,617
2025-11-01,Tripura,West Tripura,750,7728
2025-11-01,Uttar Pradesh,Agra,3499,33824
2025-11-01,Uttar Pradesh,Aligarh,2179,29300
2025-11-01,Uttar Pradesh,Allahabad,2865,30616
2025-11-01,Uttar Pradesh,Ambedkar Nagar,1352,14048
2025-11-01,Uttar Pradesh,Amethi,1058,12087
2025-11-01,Uttar Pradesh,Amroha,949,17122
2025-11-01,Uttar Pradesh,Auraiya,851,8478
2025-11-01,Uttar Pradesh,Ayodhya,303,2276
2025-11-01,Uttar Pradesh,Azamgarh,2468,24140
2025-11-01,Uttar Pradesh,Baghpat,782,9631
2025-11-01,Uttar Pradesh,Bagpat,0,2
2025-11-01,Uttar Pradesh,Bahraich,1752,23998
2025-11-01,Uttar Pradesh,Ballia,2034,17704
2025-11-01,Uttar Pradesh,Balrampur,807,12930
2025-11-01,Uttar Pradesh,Banda,925,15568
2025-11-01,Uttar Pradesh,Bara Banki,1331,18195
2025-11-01,Uttar Pradesh,Barabanki,37,1316
2025-11-01,Uttar Pradesh,Bareilly,2663,39303
2025-11-01,Uttar Pradesh,Basti,1414,13986
2025-11-01,Uttar Pradesh,Bhadohi,180,1178
2025-11-01,Uttar Pradesh,Bijnor,2518,48201
2025-11-01,Uttar Pradesh,Budaun,1958,25552
2025-11-01,Uttar Pradesh,Bulandshahar,3,207
2025-11-01,Uttar Pradesh,Bulandshahr,2556,24640
2025-11-01,Uttar Pradesh,Chandauli,1466,16516
2025-11-01,Uttar Pradesh,Chitrakoot,568,7254
2025-11-01,Uttar Pradesh,Deoria,2152,18239
2025-11-01,Uttar Pradesh,Etah,865,10217
2025-11-01,Uttar Pradesh,Etawah,918,9780
2025-11-01,Uttar Pradesh,Faizabad,999,13125
2025-11-01,Uttar Pradesh,Farrukhabad,998,13997
2025-11-01,Uttar Pradesh,Fatehpur,1501,17470
2025-11-01,Uttar Pradesh,Firozabad,1526,25879
2025-11-01,Uttar Pradesh,Gautam Buddha Nagar,1635,14627
2025-11-01,Uttar Pradesh,Ghaziabad,2269,27461
2025-11-01,Uttar Pradesh,Ghazipur,2197,18630
2025-11-01,Uttar Pradesh,Gonda,1797,20985
2025-11-01,Uttar Pradesh,Gorakhpur,3182,27274
2025-11-01,Uttar Pradesh,Hamirpur,472,9374
2025-11-01,Uttar Pradesh,Hapur,716,6670
2025-11-01,Uttar Pradesh,Hardoi,1817,24967
2025-11-01,Uttar Pradesh,Hathras,1112,11509
2025-11-01,Uttar Pradesh,Jalaun,817,13378
2025-11-01,Uttar Pradesh,Jaunpur,2779,22829
2025-11-01,Uttar Pradesh,Jhansi,957,13479
2025-11-01,Uttar Pradesh,Jyotiba Phule Nagar,5,182
2025-11-01,Uttar Pradesh,Jyotiba Phule Nagar *,0,1
2025-11-01,Uttar Pradesh,Kannauj,909,10359
2025-11-01,Uttar Pradesh,Kanpur Dehat,1108,10414
2025-11-01,Uttar Pradesh,Kanpur Nagar,2331,29196
2025-11-01,Uttar Pradesh,Kasganj,751,10822
2025-11-01,Uttar Pradesh,Kaushambi,1104,11738
2025-11-01,Uttar Pradesh,Kheri,1978,32042
2025-11-01,Uttar Pradesh,Kushinagar,2726,23935
2025-11-01,Uttar Pradesh,Kushinagar *,2,37
2025-11-01,Uttar Pradesh,Lalitpur,653,8946
2025-11-01,Uttar Pradesh,Lucknow,2236,33457
2025-11-01,Uttar Pradesh,Maharajganj,1714,16234
2025-11-01,Uttar Pradesh,Mahoba,434,7200
2025-11-01,Uttar Pradesh,Mahrajganj,2,5
2025-11-01,Uttar Pradesh,Mainpuri,959,11039
2025-11-01,Uttar Pradesh,Mathura,1794,16257
2025-11-01,Uttar Pradesh,Mau,1610,16846
2025-11-01,Uttar Pradesh,Meerut,2101,27043
2025-11-01,Uttar Pradesh,Mirzapur,1467,13882
2025-11-01,Uttar Pradesh,Moradabad,1639,23389
2025-11-01,Uttar Pradesh,Muzaffarnagar,2067,26816
2025-11-01,Uttar Pradesh,Pilibhit,1354,18682
2025-11-01,Uttar Pradesh,Pratapgarh,1516,14579
2025-11-01,Uttar Pradesh,Prayagraj,435,3742
2025-11-01,Uttar Pradesh,Rae Bareli,1438,17180
2025-11-01,Uttar Pradesh,Raebareli,0,3
2025-11-01,Uttar Pradesh,Rampur,1479,22118
2025-11-01,Uttar Pradesh,Saharanpur,1583,24470
2025-11-01,Uttar Pradesh,Sambhal,1121,16462
2025-11-01,Uttar Pradesh,Sant Kabir Nagar,1018,12555
2025-11-01,Uttar Pradesh,Sant Ravidas Nagar,922,8715
2025-11-01,Uttar Pradesh,Sant Ravidas Nagar Bhadohi,4,89
2025-11-01,Uttar Pradesh,Shahjahanpur,1917,22549
2025-11-01,Uttar Pradesh,Shamli,1084,13466
2025-11-01,Uttar Pradesh,Shrawasti,547,8267
2025-11-01,Uttar Pradesh,Siddharthnagar,1532,17411
2025-11-01,Uttar Pradesh,Sitapur,1865,28588
2025-11-01,Uttar Pradesh,Sonbhadra,1162,11976
2025-11-01,Uttar Pradesh,Sultanpur,1637,14651
2025-11-01,Uttar Pradesh,Unnao,1523,23594
2025-11-01,Uttar Pradesh,Varanasi,2550,29287
2025-11-01,Uttarakhand,Almora,370,2796
2025-11-01,Uttarakhand,Bageshwar,138,1080
2025-11-01,Uttarakhand,Chamoli,186,1644
2025-11-01,Uttarakhand,Champawat,238,2275
2025-11-01,Uttarakhand,Dehradun,1196,11034
2025-11-01,Uttarakhand,Garhwal,9,88
2025-11-01,Uttarakhand,Hardwar,3,283
2025-11-01,Uttarakhand,Haridwar,1084,10436
2025-11-01,Uttarakhand,Nainital,687,4821
2025-11-01,Uttarakhand,Pauri Garhwal,396,3246
2025-11-01,Uttarakhand,Pithoragarh,315,2798
2025-11-01,Uttarakhand,Rudraprayag,128,1080
2025-11-01,Uttarakhand,Tehri Garhwal,501,3962
2025-11-01,Uttarakhand,Udham Singh Nagar,1236,11010
2025-11-01,Uttarakhand,Uttarkashi,309,1598
2025-11-01,WEST BENGAL,HOOGHLY,0,8
2025-11-01,WEST BENGAL,HOWRAH,2,12
2025-11-01,WESTBENGAL,HOOGHLY,0,21
2025-11-01,West  Bengal,Hooghly,2,28
2025-11-01,West Bangal,Hooghly,0,38
2025-11-01,West Bangal,Howrah,0,20
2025-11-01,West Bangal,South 24 Parganas,0,7
2025-11-01,West Bengal,Alipurduar,289,1877
2025-11-01,West Bengal,Bankura,2148,39504
2025-11-01,West Bengal,Barddhaman,2249,42097
2025-11-01,West Bengal,Bardhaman,70,6811
2025-11-01,West Bengal,Birbhum,2016,27153
2025-11-01,West Bengal,Cooch Behar,2065,23457
2025-11-01,West Bengal,Dakshin Dinajpur,713,15242
2025-11-01,West Bengal,Darjeeling,733,12860
2025-11-01,West Bengal,Darjiling,14,2770
2025-11-01,West Bengal,Domjur,0,2
2025-11-01,West Bengal,East Midnapore,168,8952
2025-11-01,West Bengal,East Midnapur,0,6
2025-11-01,West Bengal,HOOGHLY,0,7
2025-11-01,West Bengal,HOWRAH,0,10
2025-11-01,West Bengal,Haora,95,15984
2025-11-01,West Bengal,Hawrah,0,12
2025-11-01,West Bengal,Hooghiy,0,5
2025-11-01,West Bengal,Hooghly,2093,44286
2025-11-01,West Bengal,Howrah,1718,28717
2025-11-01,West Bengal,Hugli,3,421
2025-11-01,West Bengal,Jalpaiguri,2414,45591
2025-11-01,West Bengal,Jhargram,166,1262
2025-11-01,West Bengal,KOLKATA,0,12
2025-11-01,West Bengal,Kalimpong,41,564
2025-11-01,West Bengal,Koch Bihar,133,24368
2025-11-01,West Bengal,Kolkata,820,27002
2025-11-01,West Bengal,MALDA,0,24
2025-11-01,West Bengal,Malda,2802,29605
2025-11-01,West Bengal,Maldah,155,6749
2025-11-01,West Bengal,Medinipur,1,51
2025-11-01,West Bengal,Murshidabad,5149,63142
2025-11-01,West Bengal,NADIA,0,1
2025-11-01,West Bengal,Nadia,1731,34485
2025-11-01,West Bengal,North 24 Parganas,2936,60730
2025-11-01,West Bengal,North Dinajpur,16,1423
2025-11-01,West Bengal,North Twenty Four Parganas,77,6397
2025-11-01,West Bengal,Paschim Bardhaman,250,3037
2025-11-01,West Bengal,Paschim Medinipur,3953,58504
2025-11-01,West Bengal,Purba Bardhaman,332,3251
2025-11-01,West Bengal,Purba Medinipur,1965,23366
2025-11-01,West Bengal,Purulia,127,2149
2025-11-01,West Bengal,Puruliya,2672,34852
2025-11-01,West Bengal,South  Twenty Four Parganas,0,3
2025-11-01,West Bengal,South 24 Pargana,0,10
2025-11-01,West Bengal,South 24 Parganas,4791,81317
2025-11-01,West Bengal,South 24 pargana,0,4
2025-11-01,West Bengal,South 24 parganas,0,5
2025-11-01,West Bengal,South Dinajpur,21,2100
2025-11-01,West Bengal,South DumDum(M),0,1
2025-11-01,West Bengal,South Twenty Four Parganas,214,13633
2025-11-01,West Bengal,Uttar Dinajpur,2210,39420
2025-11-01,West Bengal,West Medinipur,0,1
2025-11-01,West Bengal,West Midnapore,106,11088
2025-11-01,West Bengal,east midnapore,0,1
2025-11-01,West Bengal,hooghly,0,11
2025-11-01,West Bengal,nadia,1,1
2025-11-01,West Bengli,Hooghly,0,1
2025-11-01,West bengal,Hooghly,0,1
2025-11-01,West bengal,South 24 Parganas,0,3
2025-11-01,West bengal,hooghly,0,11
2025-11-01,Westbengal,Hooghly,0,25
2025-11-01,Westbengal,Howrah,0,6
2025-11-01,andhra pradesh,chittoor,3,17
2025-11-01,andhra pradesh,rangareddi,0,5
2025-11-01,odisha,Gajapati,0,4
2025-11-01,west Bengal,South 24 Parganas,0,3
2025-12-01,100000,100000,0,2
2025-12-01,Andaman & Nicobar Islands,Andamans,2,299
2025-12-01,Andaman & Nicobar Islands,South Andaman,1,89
2025-12-01,Andaman and Nicobar Islands,Nicobar,10,65
2025-12-01,Andaman and Nicobar Islands,North And Middle Andaman,13,422
2025-12-01,Andaman and Nicobar Islands,South Andaman,133,1148
2025-12-01,Andhra Pradesh,Adilabad,635,6656
2025-12-01,Andhra Pradesh,Alluri Sitharama Raju,312,2082
2025-12-01,Andhra Pradesh,Anakapalli,461,3544
2025-12-01,Andhra Pradesh,Anantapur,2148,12850
2025-12-01,Andhra Pradesh,Ananthapur,1924,4528
2025-12-01,Andhra Pradesh,Ananthapuramu,1853,7714
2025-12-01,Andhra Pradesh,Annamayya,674,4436
2025-12-01,Andhra Pradesh,Bapatla,389,2537
2025-12-01,Andhra Pradesh,Chittoor,4987,23681
2025-12-01,Andhra Pradesh,Cuddapah,2472,15809
2025-12-01,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,449,3249
2025-12-01,Andhra Pradesh,East Godavari,4131,28094
2025-12-01,Andhra Pradesh,Eluru,518,3894
2025-12-01,Andhra Pradesh,Guntur,4006,25994
2025-12-01,Andhra Pradesh,Hyderabad,1017,9451
2025-12-01,Andhra Pradesh,K.V.Rangareddy,8,143
2025-12-01,Andhra Pradesh,K.v. Rangareddy,9,37
2025-12-01,Andhra Pradesh,Kakinada,618,5004
2025-12-01,Andhra Pradesh,Karim Nagar,20,401
2025-12-01,Andhra Pradesh,Karimnagar,232,2838
2025-12-01,Andhra Pradesh,Khammam,880,7323
2025-12-01,Andhra Pradesh,Krishna,2915,20592
2025-12-01,Andhra Pradesh,Kurnool,5284,22402
2025-12-01,Andhra Pradesh,Mahabub Nagar,103,3293
2025-12-01,Andhra Pradesh,Mahabubnagar,3,28
2025-12-01,Andhra Pradesh,Mahbubnagar,244,2044
2025-12-01,Andhra Pradesh,Medak,377,3130
2025-12-01,Andhra Pradesh,N. T. R,772,6019
2025-12-01,Andhra Pradesh,Nalgonda,338,6917
2025-12-01,Andhra Pradesh,Nandyal,631,3161
2025-12-01,Andhra Pradesh,Nellore,1851,13553
2025-12-01,Andhra Pradesh,Nizamabad,188,1328
2025-12-01,Andhra Pradesh,Palnadu,558,3594
2025-12-01,Andhra Pradesh,Parvathipuram Manyam,383,1873
2025-12-01,Andhra Pradesh,Prakasam,3757,22180
2025-12-01,Andhra Pradesh,Rangareddi,715,5379
2025-12-01,Andhra Pradesh,Sri Potti Sriramulu Nellore,676,4580
2025-12-01,Andhra Pradesh,Sri Sathya Sai,765,4482
2025-12-01,Andhra Pradesh,Srikakulam,3737,16294
2025-12-01,Andhra Pradesh,Tirupati,870,5545
2025-12-01,Andhra Pradesh,Visakhapatnam,3693,23909
2025-12-01,Andhra Pradesh,Vizianagaram,2445,12644
2025-12-01,Andhra Pradesh,Warangal,667,7831
2025-12-01,Andhra Pradesh,West Godavari,2848,20378
2025-12-01,Andhra Pradesh,Y. S. R,570,3893
2025-12-01,Arunachal Pradesh,Anjaw,20,98
2025-12-01,Arunachal Pradesh,Changlang,74,653
2025-12-01,Arunachal Pradesh,Dibang Valley,10,41
2025-12-01,Arunachal Pradesh,East Kameng,69,159
2025-12-01,Arunachal Pradesh,East Siang,70,437
2025-12-01,Arunachal Pradesh,Kamle,3,6
2025-12-01,Arunachal Pradesh,Kra Daadi,19,79
2025-12-01,Arunachal Pradesh,Kurung Kumey,11,31
2025-12-01,Arunachal Pradesh,Leparada,1,3
2025-12-01,Arunachal Pradesh,Lohit,40,445
2025-12-01,Arunachal Pradesh,Longding,36,202
2025-12-01,Arunachal Pradesh,Lower Dibang Valley,33,152
2025-12-01,Arunachal Pradesh,Lower Siang,12,54
2025-12-01,Arunachal Pradesh,Lower Subansiri,27,178
2025-12-01,Arunachal Pradesh,Namsai,29,311
2025-12-01,Arunachal Pradesh,Pakke Kessang,1,7
2025-12-01,Arunachal Pradesh,Papum Pare,121,699
2025-12-01,Arunachal Pradesh,Shi-yomi,12,46
2025-12-01,Arunachal Pradesh,Siang,26,122
2025-12-01,Arunachal Pradesh,Tawang,41,188
2025-12-01,Arunachal Pradesh,Tirap,26,191
2025-12-01,Arunachal Pradesh,Upper Siang,47,172
2025-12-01,Arunachal Pradesh,Upper Subansiri,51,164
