month,state,district,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_,total_enrolments,total_demo_updates,total_bio_updates,demo_update_ratio,bio_update_ratio
2025-11-01,Odisha,Ganjam,1577,230,5,2461.0,13506.0,10590.0,6484.0,1812,15967.0,17074.0,8.811810154525386,9.422737306843267
2025-11-01,Odisha,JAJPUR,529,76,31,406.0,2181.0,1685.0,789.0,636,2587.0,2474.0,4.067610062893082,3.889937106918239
2025-11-01,Odisha,Jagatsinghapur,506,64,14,497.0,1636.0,4901.0,1566.0,584,2133.0,6467.0,3.6523972602739727,11.073630136986301
2025-11-01,Odisha,Jagatsinghpur,132,16,0,55.0,1136.0,699.0,1119.0,148,1191.0,1818.0,8.047297297297296,12.283783783783784
2025-11-01,Odisha,Jajapur,488,76,0,835.0,3778.0,2809.0,2765.0,564,4613.0,5574.0,8.179078014184396,9.882978723404255
2025-11-01,Odisha,Jajpur,2,2,0,0.0,58.0,6.0,28.0,4,58.0,34.0,14.5,8.5
2025-11-01,Odisha,Jharsuguda,230,23,0,395.0,2383.0,1934.0,986.0,253,2778.0,2920.0,10.980237154150197,11.541501976284586
2025-11-01,Odisha,Kalahandi,588,212,18,1217.0,6888.0,3392.0,3385.0,818,8105.0,6777.0,9.908312958435207,8.28484107579462
2025-11-01,Odisha,Kandhamal,452,74,1,746.0,3608.0,3201.0,1908.0,527,4354.0,5109.0,8.261859582542694,9.69449715370019
2025-11-01,Odisha,Kendrapara,604,140,5,1004.0,5216.0,5376.0,2755.0,749,6220.0,8131.0,8.304405874499333,10.855807743658211
2025-11-01,Odisha,Kendujhar,668,179,3,1214.0,6440.0,4512.0,3480.0,850,7654.0,7992.0,9.00470588235294,9.40235294117647
2025-11-01,Odisha,Khorda,847,169,61,1045.0,4984.0,6174.0,2977.0,1077,6029.0,9151.0,5.597957288765088,8.496750232126276
2025-11-01,Odisha,Khordha,85,15,0,32.0,1229.0,350.0,1026.0,100,1261.0,1376.0,12.61,13.76
2025-11-01,Odisha,Koraput,481,181,22,916.0,5232.0,3668.0,3015.0,684,6148.0,6683.0,8.988304093567251,9.77046783625731
2025-11-01,Odisha,Malkangiri,401,69,1,592.0,2591.0,2520.0,1332.0,471,3183.0,3852.0,6.75796178343949,8.178343949044587
2025-11-01,Odisha,Mayurbhanj,1192,369,6,1976.0,10135.0,10162.0,5500.0,1567,12111.0,15662.0,7.728781110402042,9.994894703254626
2025-11-01,Odisha,NUAPADA,2,0,0,2.0,84.0,9.0,27.0,2,86.0,36.0,43.0,18.0
2025-11-01,Odisha,Nabarangapur,578,345,8,679.0,4536.0,3361.0,2272.0,931,5215.0,5633.0,5.601503759398496,6.050483351235231
2025-11-01,Odisha,Nayagarh,401,65,7,635.0,2829.0,3447.0,1865.0,473,3464.0,5312.0,7.323467230443975,11.23044397463002
2025-11-01,Odisha,Nuapada,258,62,2,511.0,2115.0,2049.0,1116.0,322,2626.0,3165.0,8.15527950310559,9.829192546583851
2025-11-01,Odisha,Puri,704,117,2,788.0,4656.0,5046.0,2823.0,823,5444.0,7869.0,6.614823815309842,9.561360874848116
2025-11-01,Odisha,Rayagada,402,131,1,853.0,4579.0,3035.0,2283.0,534,5432.0,5318.0,10.172284644194757,9.958801498127341
2025-11-01,Odisha,Sambalpur,483,82,1,731.0,4503.0,3050.0,2015.0,566,5234.0,5065.0,9.247349823321555,8.948763250883392
2025-11-01,Odisha,Sonapur,230,48,0,500.0,1480.0,2265.0,771.0,278,1980.0,3036.0,7.122302158273381,10.920863309352518
2025-11-01,Odisha,Subarnapur,63,10,0,36.0,537.0,250.0,280.0,73,573.0,530.0,7.8493150684931505,7.260273972602739
2025-11-01,Odisha,Sundargarh,112,23,0,62.0,1464.0,246.0,1106.0,135,1526.0,1352.0,11.303703703703704,10.014814814814814
2025-11-01,Odisha,Sundergarh,633,127,1,845.0,4819.0,3813.0,3129.0,761,5664.0,6942.0,7.442838370565046,9.122207621550592
2025-11-01,Odisha,jajpur,2,1,0,6.0,30.0,5.0,18.0,3,36.0,23.0,12.0,7.666666666666667
2025-11-01,Orissa,Anugul,9,2,0,4.0,25.0,14.0,35.0,11,29.0,49.0,2.6363636363636362,4.454545454545454
2025-11-01,Orissa,Balangir,59,16,0,43.0,1014.0,252.0,722.0,75,1057.0,974.0,14.093333333333334,12.986666666666666
2025-11-01,Orissa,Baleshwar,66,6,0,76.0,425.0,201.0,367.0,72,501.0,568.0,6.958333333333333,7.888888888888889
2025-11-01,Orissa,Bargarh,8,0,0,6.0,160.0,49.0,86.0,8,166.0,135.0,20.75,16.875
2025-11-01,Orissa,Baudh,1,0,0,0.0,1.0,0.0,2.0,1,1.0,2.0,1.0,2.0
2025-11-01,Orissa,Bhadrak,66,5,0,65.0,607.0,160.0,423.0,71,672.0,583.0,9.464788732394366,8.211267605633802
2025-11-01,Orissa,Cuttack,55,9,0,22.0,438.0,109.0,475.0,64,460.0,584.0,7.1875,9.125
2025-11-01,Orissa,Debagarh,2,0,0,0.0,4.0,1.0,2.0,2,4.0,3.0,2.0,1.5
2025-11-01,Orissa,Dhenkanal,19,3,0,15.0,181.0,66.0,121.0,22,196.0,187.0,8.909090909090908,8.5
2025-11-01,Orissa,Gajapati,4,0,0,0.0,14.0,4.0,12.0,4,14.0,16.0,3.5,4.0
2025-11-01,Orissa,Ganjam,89,16,0,88.0,1138.0,227.0,585.0,105,1226.0,812.0,11.676190476190476,7.733333333333333
2025-11-01,Orissa,Jagatsinghapur,6,1,0,0.0,16.0,21.0,37.0,7,16.0,58.0,2.2857142857142856,8.285714285714286
2025-11-01,Orissa,Jajapur,24,4,0,16.0,101.0,21.0,91.0,28,117.0,112.0,4.178571428571429,4.0
2025-11-01,Orissa,Jharsuguda,6,0,0,4.0,25.0,2.0,19.0,6,29.0,21.0,4.833333333333333,3.5
2025-11-01,Orissa,Kalahandi,4,0,0,0.0,6.0,2.0,2.0,4,6.0,4.0,1.5,1.0
2025-11-01,Orissa,Kandhamal,6,0,0,1.0,67.0,14.0,41.0,6,68.0,55.0,11.333333333333334,9.166666666666666
2025-11-01,Orissa,Kendrapara,6,0,0,6.0,47.0,11.0,49.0,6,53.0,60.0,8.833333333333334,10.0
2025-11-01,Orissa,Kendrapara *,1,0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
2025-11-01,Orissa,Kendujhar,2,2,0,0.0,98.0,7.0,62.0,4,98.0,69.0,24.5,17.25
2025-11-01,Orissa,Khordha,138,27,0,39.0,1019.0,256.0,1339.0,165,1058.0,1595.0,6.412121212121212,9.666666666666666
2025-11-01,Orissa,Koraput,25,1,0,3.0,151.0,19.0,103.0,26,154.0,122.0,5.923076923076923,4.6923076923076925
2025-11-01,Orissa,Malkangiri,8,1,0,7.0,63.0,9.0,25.0,9,70.0,34.0,7.777777777777778,3.7777777777777777
2025-11-01,Orissa,Mayurbhanj,11,0,0,1.0,10.0,2.0,18.0,11,11.0,20.0,1.0,1.8181818181818181
2025-11-01,Orissa,Nayagarh,26,4,0,10.0,154.0,77.0,170.0,30,164.0,247.0,5.466666666666667,8.233333333333333
2025-11-01,Orissa,Nuapada,1,0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
2025-11-01,Orissa,Puri,45,4,0,33.0,414.0,131.0,273.0,49,447.0,404.0,9.122448979591837,8.244897959183673
2025-11-01,Orissa,Rayagada,29,12,0,1.0,195.0,18.0,135.0,41,196.0,153.0,4.780487804878049,3.731707317073171
2025-11-01,Orissa,Sambalpur,4,2,0,0.0,62.0,8.0,25.0,6,62.0,33.0,10.333333333333334,5.5
2025-11-01,Orissa,Sonapur,4,0,0,2.0,26.0,8.0,9.0,4,28.0,17.0,7.0,4.25
2025-11-01,Orissa,Subarnapur,1,0,0,4.0,7.0,5.0,3.0,1,11.0,8.0,11.0,8.0
2025-11-01,Orissa,Sundargarh,29,7,0,6.0,169.0,46.0,170.0,36,175.0,216.0,4.861111111111111,6.0
2025-11-01,Pondicherry,Karaikal,41,2,0,7.0,253.0,43.0,776.0,43,260.0,819.0,6.046511627906977,19.046511627906977
2025-11-01,Pondicherry,Pondicherry,310,21,0,174.0,1589.0,652.0,3013.0,331,1763.0,3665.0,5.326283987915408,11.072507552870091
2025-11-01,Pondicherry,Yanam,6,0,0,0.0,54.0,0.0,22.0,6,54.0,22.0,9.0,3.6666666666666665
2025-11-01,Puducherry,Karaikal,86,6,7,231.0,915.0,759.0,869.0,99,1146.0,1628.0,11.575757575757576,16.444444444444443
2025-11-01,Puducherry,Pondicherry,1,0,0,2.0,5.0,2.0,13.0,1,7.0,15.0,7.0,15.0
2025-11-01,Puducherry,Puducherry,372,21,8,545.0,3403.0,2074.0,1373.0,401,3948.0,3447.0,9.845386533665835,8.596009975062344
2025-11-01,Puducherry,Yanam,0,1,0,4.0,15.0,7.0,4.0,1,19.0,11.0,19.0,11.0
2025-11-01,Punjab,Amritsar,1315,271,40,743.0,12724.0,5023.0,6253.0,1626,13467.0,11276.0,8.282287822878228,6.934809348093481
2025-11-01,Punjab,Barnala,263,25,5,159.0,2319.0,2334.0,1115.0,293,2478.0,3449.0,8.457337883959044,11.771331058020477
2025-11-01,Punjab,Bathinda,604,77,14,290.0,5316.0,5156.0,3339.0,695,5606.0,8495.0,8.066187050359712,12.223021582733812
2025-11-01,Punjab,Faridkot,205,24,3,105.0,2290.0,1788.0,1922.0,232,2395.0,3710.0,10.323275862068966,15.991379310344827
2025-11-01,Punjab,Fatehgarh Sahib,234,43,4,106.0,2024.0,2838.0,1308.0,281,2130.0,4146.0,7.580071174377224,14.754448398576512
2025-11-01,Punjab,Fazilka,344,51,1,221.0,3411.0,2285.0,1832.0,396,3632.0,4117.0,9.171717171717171,10.396464646464647
2025-11-01,Punjab,Ferozepur,327,19,3,182.0,2954.0,3279.0,1831.0,349,3136.0,5110.0,8.98567335243553,14.641833810888253
2025-11-01,Punjab,Firozpur,68,13,0,33.0,1482.0,272.0,763.0,81,1515.0,1035.0,18.703703703703702,12.777777777777779
2025-11-01,Punjab,Gurdaspur,984,113,33,373.0,8094.0,2166.0,5351.0,1130,8467.0,7517.0,7.492920353982301,6.652212389380531
2025-11-01,Punjab,Hoshiarpur,744,60,41,327.0,6062.0,2530.0,4127.0,845,6389.0,6657.0,7.56094674556213,7.87810650887574
2025-11-01,Punjab,Jalandhar,870,204,28,504.0,8880.0,5058.0,6534.0,1102,9384.0,11592.0,8.515426497277677,10.519056261343012
2025-11-01,Punjab,Kapurthala,314,47,234,163.0,3166.0,1585.0,2368.0,595,3329.0,3953.0,5.594957983193277,6.643697478991597
2025-11-01,Punjab,Ludhiana,1629,485,108,896.0,18116.0,8015.0,8567.0,2222,19012.0,16582.0,8.556255625562557,7.462646264626462
2025-11-01,Punjab,Malerkotla,181,42,4,102.0,1647.0,667.0,559.0,227,1749.0,1226.0,7.704845814977974,5.400881057268722
2025-11-01,Punjab,Mansa,241,28,2,112.0,2767.0,3072.0,2160.0,271,2879.0,5232.0,10.623616236162361,19.30627306273063
2025-11-01,Punjab,Moga,327,44,17,142.0,3331.0,1714.0,2544.0,388,3473.0,4258.0,8.95103092783505,10.974226804123711
2025-11-01,Punjab,Muktsar,71,6,0,16.0,1000.0,111.0,695.0,77,1016.0,806.0,13.194805194805195,10.467532467532468
2025-11-01,Punjab,Nawanshahr,49,10,0,8.0,817.0,38.0,1028.0,59,825.0,1066.0,13.983050847457626,18.06779661016949
2025-11-01,Punjab,Pathankot,297,27,1,173.0,2159.0,1316.0,1037.0,325,2332.0,2353.0,7.1753846153846155,7.24
2025-11-01,Punjab,Patiala,703,100,2,395.0,7703.0,5184.0,4658.0,805,8098.0,9842.0,10.059627329192546,12.226086956521739
2025-11-01,Punjab,Rupnagar,363,24,3,170.0,2411.0,1320.0,2059.0,390,2581.0,3379.0,6.6179487179487175,8.664102564102564
2025-11-01,Punjab,S.A.S Nagar(Mohali),62,8,0,13.0,602.0,47.0,465.0,70,615.0,512.0,8.785714285714286,7.314285714285714
2025-11-01,Punjab,SAS Nagar (Mohali),623,101,15,619.0,7568.0,2137.0,2200.0,739,8187.0,4337.0,11.078484438430312,5.868741542625169
2025-11-01,Punjab,Sangrur,460,52,26,243.0,5614.0,4818.0,3215.0,538,5857.0,8033.0,10.886617100371748,14.931226765799256
2025-11-01,Punjab,Shaheed Bhagat Singh Nagar,248,36,30,128.0,1389.0,1370.0,1205.0,314,1517.0,2575.0,4.8312101910828025,8.200636942675159
2025-11-01,Punjab,Sri Muktsar Sahib,310,43,6,196.0,3066.0,2433.0,2043.0,359,3262.0,4476.0,9.086350974930362,12.467966573816156
2025-11-01,Punjab,Tarn Taran,656,62,4,179.0,4531.0,1920.0,3206.0,722,4710.0,5126.0,6.523545706371191,7.099722991689751
2025-11-01,Rajasthan,Ajmer,1972,550,66,1492.0,12665.0,7020.0,7673.0,2588,14157.0,14693.0,5.470247295208655,5.677357032457496
2025-11-01,Rajasthan,Alwar,2676,1462,88,2519.0,17003.0,10869.0,9191.0,4226,19522.0,20060.0,4.619498343587317,4.746805489824894
2025-11-01,Rajasthan,Balotra,1,0,0,3.0,76.0,0.0,0.0,1,79.0,0.0,79.0,0.0
2025-11-01,Rajasthan,Banswara,1038,770,21,1167.0,12602.0,4524.0,7125.0,1829,13769.0,11649.0,7.528157463094587,6.369054127938765
2025-11-01,Rajasthan,Baran,1001,366,19,766.0,6666.0,2604.0,5416.0,1386,7432.0,8020.0,5.362193362193362,5.786435786435787
2025-11-01,Rajasthan,Barmer,2342,1158,41,1109.0,8568.0,8660.0,10895.0,3541,9677.0,19555.0,2.7328438294267157,5.5224512849477545
2025-11-01,Rajasthan,Bharatpur,2149,1429,79,1637.0,11721.0,7518.0,6562.0,3657,13358.0,14080.0,3.6527208094066173,3.8501503964998633
2025-11-01,Rajasthan,Bhilwara,1751,611,72,1271.0,11973.0,6467.0,10785.0,2434,13244.0,17252.0,5.441248972884141,7.087921117502054
2025-11-01,Rajasthan,Bikaner,1164,876,36,1013.0,7441.0,5977.0,6908.0,2076,8454.0,12885.0,4.072254335260116,6.206647398843931
2025-11-01,Rajasthan,Bundi,690,324,49,628.0,4757.0,2580.0,3500.0,1063,5385.0,6080.0,5.0658513640639695,5.719661335841956
2025-11-01,Rajasthan,Chittaurgarh,81,18,0,21.0,649.0,75.0,279.0,99,670.0,354.0,6.767676767676767,3.5757575757575757
2025-11-01,Rajasthan,Chittorgarh,667,307,45,851.0,7115.0,2927.0,2862.0,1019,7966.0,5789.0,7.817468105986261,5.681059862610402
2025-11-01,Rajasthan,Churu,1495,796,57,1126.0,8031.0,5574.0,6644.0,2348,9157.0,12218.0,3.8999148211243613,5.203577512776832
2025-11-01,Rajasthan,Dausa,1120,512,39,1209.0,6077.0,4976.0,5594.0,1671,7286.0,10570.0,4.360263315380012,6.325553560742071
2025-11-01,Rajasthan,Deeg,3,12,12,5.0,55.0,1.0,41.0,27,60.0,42.0,2.2222222222222223,1.5555555555555556
2025-11-01,Rajasthan,Deeg ,1,3,0,36.0,291.0,1.0,2.0,4,327.0,3.0,81.75,0.75
2025-11-01,Rajasthan,Dhaulpur,28,12,0,6.0,146.0,9.0,54.0,40,152.0,63.0,3.8,1.575
2025-11-01,Rajasthan,Dholpur,1021,539,77,1116.0,6233.0,4113.0,2482.0,1637,7349.0,6595.0,4.4893097128894315,4.02871105681124
2025-11-01,Rajasthan,Dungarpur,917,635,35,887.0,8080.0,5825.0,5577.0,1587,8967.0,11402.0,5.650283553875236,7.184625078764966
2025-11-01,Rajasthan,Ganganagar,852,266,26,707.0,7209.0,3608.0,5464.0,1144,7916.0,9072.0,6.919580419580419,7.93006993006993
2025-11-01,Rajasthan,Hanumangarh,706,222,19,768.0,6423.0,3243.0,5176.0,947,7191.0,8419.0,7.593453009503696,8.890179514255545
2025-11-01,Rajasthan,Jaipur,4561,1840,391,4478.0,34024.0,16529.0,20598.0,6792,38502.0,37127.0,5.668727915194347,5.466283863368669
2025-11-01,Rajasthan,Jaisalmer,336,217,17,255.0,2043.0,1587.0,2459.0,570,2298.0,4046.0,4.031578947368421,7.098245614035088
2025-11-01,Rajasthan,Jalor,1674,1349,89,579.0,6393.0,5027.0,5734.0,3112,6972.0,10761.0,2.2403598971722367,3.457904884318766
2025-11-01,Rajasthan,Jalore,1,2,0,17.0,316.0,0.0,3.0,3,333.0,3.0,111.0,1.0
2025-11-01,Rajasthan,Jhalawar,1223,491,33,918.0,6752.0,3511.0,5454.0,1747,7670.0,8965.0,4.390383514596451,5.131654264453348
2025-11-01,Rajasthan,Jhunjhunu,44,23,0,36.0,769.0,72.0,257.0,67,805.0,329.0,12.014925373134329,4.91044776119403
2025-11-01,Rajasthan,Jhunjhunun,1368,391,51,998.0,7529.0,4472.0,5502.0,1810,8527.0,9974.0,4.711049723756906,5.51049723756906
2025-11-01,Rajasthan,Jodhpur,2303,1211,498,1457.0,12874.0,8683.0,10917.0,4012,14331.0,19600.0,3.5720338983050848,4.885343968095713
2025-11-01,Rajasthan,Karauli,1373,647,72,1201.0,7040.0,4936.0,3118.0,2092,8241.0,8054.0,3.9392925430210326,3.849904397705545
2025-11-01,Rajasthan,Kota,1637,496,40,1203.0,10521.0,3789.0,5535.0,2173,11724.0,9324.0,5.395306028531984,4.290842153704556
2025-11-01,Rajasthan,Nagaur,2277,1012,104,1530.0,11142.0,8160.0,11911.0,3393,12672.0,20071.0,3.7347480106100797,5.915414087827881
2025-11-01,Rajasthan,Pali,1596,680,61,876.0,7825.0,5545.0,10116.0,2337,8701.0,15661.0,3.7231493367565256,6.70132648694908
2025-11-01,Rajasthan,Pratapgarh,661,256,13,429.0,5958.0,2083.0,3051.0,930,6387.0,5134.0,6.867741935483871,5.520430107526882
2025-11-01,Rajasthan,Rajsamand,839,337,19,670.0,5649.0,2691.0,3724.0,1195,6319.0,6415.0,5.287866108786611,5.368200836820083
2025-11-01,Rajasthan,Sawai Madhopur,1057,438,41,804.0,6124.0,3983.0,4725.0,1536,6928.0,8708.0,4.510416666666667,5.669270833333333
2025-11-01,Rajasthan,Sikar,1717,555,113,1241.0,10146.0,5094.0,7451.0,2385,11387.0,12545.0,4.774423480083858,5.259958071278826
2025-11-01,Rajasthan,Sirohi,896,585,160,550.0,5539.0,4566.0,4267.0,1641,6089.0,8833.0,3.7105423522242535,5.382693479585619
2025-11-01,Rajasthan,Tonk,992,368,17,766.0,6621.0,3951.0,4477.0,1377,7387.0,8428.0,5.364560639070443,6.120551924473493
2025-11-01,Rajasthan,Udaipur,2217,1514,125,1939.0,16729.0,9403.0,10568.0,3856,18668.0,19971.0,4.841286307053942,5.179201244813278
2025-11-01,Sikkim,East,69,37,1,77.0,1026.0,256.0,220.0,107,1103.0,476.0,10.30841121495327,4.4485981308411215
2025-11-01,Sikkim,East Sikkim,50,26,1,75.0,609.0,373.0,94.0,77,684.0,467.0,8.883116883116884,6.064935064935065
2025-11-01,Sikkim,Mangan,0,1,0,0.0,17.0,0.0,0.0,1,17.0,0.0,17.0,0.0
2025-11-01,Sikkim,Namchi,1,2,1,1.0,70.0,0.0,1.0,4,71.0,1.0,17.75,0.25
2025-11-01,Sikkim,North,10,3,0,19.0,158.0,17.0,22.0,13,177.0,39.0,13.615384615384615,3.0
2025-11-01,Sikkim,North Sikkim,16,4,0,19.0,127.0,110.0,35.0,20,146.0,145.0,7.3,7.25
2025-11-01,Sikkim,South,29,25,0,25.0,548.0,72.0,165.0,54,573.0,237.0,10.61111111111111,4.388888888888889
2025-11-01,Sikkim,South Sikkim,26,18,0,22.0,220.0,88.0,56.0,44,242.0,144.0,5.5,3.272727272727273
2025-11-01,Sikkim,West,22,32,0,43.0,478.0,58.0,91.0,54,521.0,149.0,9.648148148148149,2.759259259259259
2025-11-01,Sikkim,West Sikkim,27,20,2,26.0,297.0,89.0,65.0,49,323.0,154.0,6.591836734693878,3.142857142857143
2025-11-01,Tamil Nadu,Ariyalur,550,180,39,1414.0,3191.0,4612.0,2761.0,769,4605.0,7373.0,5.988296488946684,9.58777633289987
2025-11-01,Tamil Nadu,Chengalpattu,179,113,13,644.0,5123.0,934.0,205.0,305,5767.0,1139.0,18.908196721311477,3.734426229508197
2025-11-01,Tamil Nadu,Chennai,2257,645,81,4765.0,30325.0,20672.0,9651.0,2983,35090.0,30323.0,11.763325511230304,10.165269862554476
2025-11-01,Tamil Nadu,Coimbatore,2013,572,9,3555.0,23471.0,7631.0,12641.0,2594,27026.0,20272.0,10.418658442559753,7.814957594448728
2025-11-01,Tamil Nadu,Cuddalore,2140,392,2,3350.0,14548.0,13058.0,8897.0,2534,17898.0,21955.0,7.063141278610892,8.66416732438832
2025-11-01,Tamil Nadu,Dharmapuri,1549,289,9,2024.0,7294.0,8623.0,4169.0,1847,9318.0,12792.0,5.044937736870601,6.925825663237683
2025-11-01,Tamil Nadu,Dindigul,1318,458,3,2452.0,10871.0,7665.0,10860.0,1779,13323.0,18525.0,7.4890387858347385,10.413153456998314
2025-11-01,Tamil Nadu,Erode,1350,346,5,2399.0,13493.0,12178.0,8842.0,1701,15892.0,21020.0,9.342739564961787,12.357436801881246
2025-11-01,Tamil Nadu,Kallakurichi,216,37,3,430.0,2109.0,339.0,216.0,256,2539.0,555.0,9.91796875,2.16796875
2025-11-01,Tamil Nadu,Kancheepuram,2583,1065,18,4790.0,21260.0,23753.0,10682.0,3666,26050.0,34435.0,7.105837424986361,9.393071467539553
2025-11-01,Tamil Nadu,Kanniyakumari,535,34,1,1576.0,6242.0,4336.0,3768.0,570,7818.0,8104.0,13.715789473684211,14.217543859649123
2025-11-01,Tamil Nadu,Kanyakumari,505,29,14,789.0,3066.0,4079.0,653.0,548,3855.0,4732.0,7.0346715328467155,8.635036496350365
2025-11-01,Tamil Nadu,Karur,874,219,0,1117.0,5235.0,3861.0,2627.0,1093,6352.0,6488.0,5.811527904849039,5.935956084172004
2025-11-01,Tamil Nadu,Krishnagiri,1070,346,5,2426.0,9408.0,13509.0,4980.0,1421,11834.0,18489.0,8.327938071780435,13.011259676284308
2025-11-01,Tamil Nadu,Madurai,2381,314,7,4509.0,19051.0,15954.0,9836.0,2702,23560.0,25790.0,8.719467061435973,9.544781643227239
2025-11-01,Tamil Nadu,Mayiladuthurai,100,20,1,134.0,706.0,859.0,130.0,121,840.0,989.0,6.9421487603305785,8.173553719008265
2025-11-01,Tamil Nadu,Nagapattinam,923,234,0,1164.0,8277.0,4798.0,7100.0,1157,9441.0,11898.0,8.15989628349179,10.283491789109767
2025-11-01,Tamil Nadu,Namakkal,1034,234,4,2936.0,8126.0,10036.0,6948.0,1272,11062.0,16984.0,8.696540880503145,13.352201257861635
2025-11-01,Tamil Nadu,Perambalur,505,88,0,1115.0,2724.0,3620.0,4041.0,593,3839.0,7661.0,6.473861720067454,12.919055649241146
2025-11-01,Tamil Nadu,Pudukkottai,1405,563,4,2120.0,9312.0,5805.0,9464.0,1972,11432.0,15269.0,5.797160243407708,7.74290060851927
2025-11-01,Tamil Nadu,Ramanathapuram,934,236,6,1515.0,6681.0,5689.0,5330.0,1176,8196.0,11019.0,6.969387755102041,9.369897959183673
2025-11-01,Tamil Nadu,Ranipet,32,2,1,51.0,339.0,169.0,43.0,35,390.0,212.0,11.142857142857142,6.057142857142857
2025-11-01,Tamil Nadu,Salem,2012,490,95,4030.0,17911.0,16329.0,11404.0,2597,21941.0,27733.0,8.448594532152484,10.678860223334617
2025-11-01,Tamil Nadu,Sivaganga,1027,312,9,1668.0,6534.0,8510.0,5348.0,1348,8202.0,13858.0,6.084569732937686,10.280415430267063
2025-11-01,Tamil Nadu,Tenkasi,342,39,0,475.0,1736.0,1794.0,305.0,381,2211.0,2099.0,5.803149606299213,5.509186351706036
2025-11-01,Tamil Nadu,Thanjavur,1517,407,2,3187.0,12906.0,8609.0,10414.0,1926,16093.0,19023.0,8.355659397715472,9.876947040498443
2025-11-01,Tamil Nadu,The Nilgiris,345,139,4,737.0,3106.0,2915.0,1885.0,488,3843.0,4800.0,7.875,9.836065573770492
2025-11-01,Tamil Nadu,Theni,771,189,2,1461.0,6894.0,5044.0,4140.0,962,8355.0,9184.0,8.685031185031185,9.546777546777546
2025-11-01,Tamil Nadu,Thiruvallur,54,26,0,35.0,534.0,169.0,408.0,80,569.0,577.0,7.1125,7.2125
2025-11-01,Tamil Nadu,Thiruvarur,948,284,2,1504.0,7239.0,5535.0,5426.0,1234,8743.0,10961.0,7.085089141004862,8.882495948136143
2025-11-01,Tamil Nadu,Thoothukkudi,1201,277,3,1861.0,7981.0,13370.0,6483.0,1481,9842.0,19853.0,6.645509790681972,13.405131667792032
2025-11-01,Tamil Nadu,Tiruchirappalli,2029,514,1,3679.0,13173.0,11776.0,11994.0,2544,16852.0,23770.0,6.6242138364779874,9.343553459119496
2025-11-01,Tamil Nadu,Tirunelveli,2159,444,2,3969.0,12283.0,18076.0,11526.0,2605,16252.0,29602.0,6.2387715930902115,11.363531669865642
2025-11-01,Tamil Nadu,Tirupattur,245,37,2,299.0,1838.0,2290.0,235.0,284,2137.0,2525.0,7.524647887323944,8.890845070422536
2025-11-01,Tamil Nadu,Tiruppur,1390,381,3,3193.0,13312.0,10828.0,7909.0,1774,16505.0,18737.0,9.303833145434048,10.562006764374296
2025-11-01,Tamil Nadu,Tiruvallur,2541,1014,24,4128.0,21465.0,21206.0,10779.0,3579,25593.0,31985.0,7.150880134115675,8.936853869796032
2025-11-01,Tamil Nadu,Tiruvannamalai,1827,210,21,2371.0,11101.0,9449.0,7238.0,2058,13472.0,16687.0,6.5461613216715255,8.108357628765791
2025-11-01,Tamil Nadu,Tuticorin,0,1,0,0.0,2.0,0.0,2.0,1,2.0,2.0,2.0,2.0
2025-11-01,Tamil Nadu,Vellore,2176,460,11,3354.0,17018.0,17790.0,10949.0,2647,20372.0,28739.0,7.696259916887042,10.857196826596146
2025-11-01,Tamil Nadu,Villupuram,2251,356,2,3573.0,6825.0,15890.0,4108.0,2609,10398.0,19998.0,3.9854350325795322,7.665005749329245
2025-11-01,Tamil Nadu,Viluppuram,1598,302,0,816.0,9950.0,2953.0,9381.0,1900,10766.0,12334.0,5.666315789473685,6.491578947368421
2025-11-01,Tamil Nadu,Virudhunagar,1351,226,3,2580.0,10138.0,14230.0,7248.0,1580,12718.0,21478.0,8.049367088607594,13.59367088607595
2025-11-01,Telangana,Adilabad,577,121,2,1331.0,6819.0,7183.0,4183.0,700,8150.0,11366.0,11.642857142857142,16.237142857142857
2025-11-01,Telangana,Bhadradri Kothagudem,478,144,1,1404.0,5310.0,2036.0,1288.0,623,6714.0,3324.0,10.776886035313002,5.335473515248796
2025-11-01,Telangana,Hanumakonda,228,29,4,532.0,3510.0,237.0,638.0,261,4042.0,875.0,15.486590038314176,3.3524904214559386
2025-11-01,Telangana,Hyderabad,3632,821,139,4887.0,23907.0,19599.0,8250.0,4592,28794.0,27849.0,6.270470383275262,6.064677700348432
2025-11-01,Telangana,Jagitial,285,22,9,389.0,2764.0,1050.0,325.0,316,3153.0,1375.0,9.977848101265822,4.35126582278481
2025-11-01,Telangana,Jangaon,13,3,0,18.0,163.0,51.0,22.0,16,181.0,73.0,11.3125,4.5625
2025-11-01,Telangana,Jangoan,201,25,0,425.0,2838.0,919.0,428.0,226,3263.0,1347.0,14.438053097345133,5.960176991150442
2025-11-01,Telangana,Jayashankar Bhupalpally,166,39,4,328.0,2367.0,340.0,267.0,209,2695.0,607.0,12.894736842105264,2.9043062200956937
2025-11-01,Telangana,Jogulamba Gadwal,397,87,2,919.0,4104.0,944.0,447.0,486,5023.0,1391.0,10.335390946502057,2.8621399176954734
